BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20221101,414780,TIGER 차이나과창판STAR50(합성),7950,-20,-0.25,8010.88,7835,7985,7770,261659,2059919745,212662500000,214290922245,26750000,STAR 50 Index(Price Return),1024.52,14.19,1.40
20221101,371470,TIGER 차이나바이오테크SOLACTIVE,7510,225,3.09,7254.5,7295,7510,7245,88488,649036895,57977200000,55714580326,7720000,Solactive China Biotech Index(Net Total Return),1645.55,60.88,3.84
20221101,396520,TIGER 차이나반도체FACTSET,6760,60,0.9,6721.66,6700,6800,6690,9823,66295005,22984000000,22584788645,3400000,FactSet China Semiconductor 지수(Net Total Return),162.08,2.54,1.59
20221101,371460,TIGER 차이나전기차SOLACTIVE,13275,485,3.79,12811.19,12810,13285,12705,4227388,55137449005,3077145000000,2983469039047,231800000,Solactive China Electric Vehicle and Battery Index(Net Total Return),2849.45,124.02,4.55
20221101,396510,TIGER 차이나클린에너지SOLACTIVE,9495,120,1.28,9331.52,9435,9555,9300,9405,88980195,39499200000,38445855428,4160000,Solactive China Clean Energy 지수(Net Total Return),2616.56,79.18,3.12
20221101,117690,TIGER 차이나항셍25,11500,235,2.09,11055.61,11280,11500,11200,1117,12763200,5175000000,4975024024,450000,Hang Seng China (Hong Kong-listed) 30 Index,5144.28,254.03,5.19
20221101,371160,TIGER 차이나항셍테크,4770,240,5.3,4457.77,4530,4770,4520,2356458,10954013275,286677000000,265014212897,60100000,Hang Seng TECH Index,3075.16,222.59,7.80
20221101,438320,TIGER 차이나항셍테크레버리지(합성 H),4995,515,11.5,4368.63,4430,4995,4420,453511,2141785115,9740250000,9086749117,1950000,Hang Seng TECH Index,3075.16,222.59,7.80
20221101,232080,TIGER 코스닥150,10330,40,0.39,10340.9,10365,10365,10245,27551,283907040,135116400000,135259033779,13080000,코스닥 150,1007.58,0.76,0.08
20221101,233160,TIGER 코스닥150 레버리지,7455,30,0.4,7418.19,7425,7490,7320,226862,1681304690,49203000000,48960049380,6600000,코스닥 150,1007.58,0.76,0.08
20221101,261060,TIGER 코스닥150IT,12185,135,1.12,12187.19,12060,12185,12060,58,702460,5361400000,5362361447,440000,코스닥 150 정보기술,608.67,5.05,0.84
20221101,261070,TIGER 코스닥150바이오테크,6860,5,0.07,6856.6,6885,6885,6785,17515,119455990,7820400000,7816522442,1140000,코스닥 150 헬스케어,2286.19,-16.58,-0.72
20221101,250780,TIGER 코스닥150선물인버스,5520,-10,-0.18,5548.67,5530,5565,5510,518332,2864415920,17388000000,18310611333,3150000,F-코스닥150 지수,1180.92,-1.88,-0.16
20221101,277630,TIGER 코스피,23995,425,1.8,24030.8,23675,23995,23645,36532,874336205,139171000000,139378620505,5800000,코스피,2335.22,41.61,1.81
20221101,210780,TIGER 코스피고배당,12470,75,0.61,12478.0,12435,12505,12390,12607,157105475,34043100000,34064946807,2730000,코스피 고배당 50,2507.91,18.53,0.74
20221101,277640,TIGER 코스피대형주,11630,200,1.75,11674.6,11540,11640,11540,1215,14062445,5233500000,5253570072,450000,코스피 대형주,2329.99,41.22,1.80
20221101,277650,TIGER 코스피중형주,12925,275,2.17,12926.08,12785,12930,12775,1080,13913400,6462500000,6463038264,500000,코스피 중형주,2540.48,48.95,1.96
20221101,376410,TIGER 탄소효율그린뉴딜,7455,70,0.95,7488.46,7370,7470,7370,11409,84979155,29820000000,29953821048,4000000,KRX/S&P 탄소효율 그린뉴딜지수,1260.93,17.04,1.37
20221101,387280,TIGER 퓨처모빌리티액티브,9380,200,2.18,9400.1,9215,9380,9215,15046,140103835,51308600000,50478524985,5470000,FnGuide 퓨처모빌리티 지수,2022.48,25.19,1.26
20221101,143860,TIGER 헬스케어,26795,-150,-0.56,26786.73,26865,26880,26595,19454,519524245,143085300000,143041125101,5340000,KRX 헬스케어,2700.60,-19.87,-0.73
20221101,138540,TIGER 현대차그룹+펀더멘털,20255,205,1.02,20256.99,20050,20300,20040,14513,292924585,117884100000,117490560302,5820000,MKF 현대차그룹+ FW,20187.23,137.96,0.69
20221101,228790,TIGER 화장품,1785,40,2.29,1787.55,1755,1805,1755,482017,860451125,50604750000,50676951032,28350000,WISE 화장품 지수,1800.46,36.01,2.04
