BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20220801,211560,TIGER 배당성장,16085,5,0.03,16080.26,16085,16115,16055,880,14147310,12546300000,12542600752,780000,코스피 배당성장 50,3232.76,0.44,0.01
20220801,138520,TIGER 삼성그룹펀더멘털,10375,10,0.1,10399.52,10365,10410,10300,5362,55560470,24070000000,24126889073,2320000,MKF SAMs FW,10341.41,2.69,0.03
20220801,157490,TIGER 소프트웨어,10515,-55,-0.52,10511.97,10555,10580,10480,42571,447652145,68768100000,68748260492,6540000,FnGuide 소프트웨어 지수,5383.03,-36.89,-0.68
20220801,228800,TIGER 여행레저,3925,10,0.26,3922.63,3910,3945,3890,411750,1615011340,177096000000,176989175459,45120000,WISE 여행레저 지수,1930.12,6.10,0.32
20220801,227570,TIGER 우량가치,10290,-30,-0.29,10281.37,10320,10320,10265,2061,21214990,12656700000,12646082904,1230000,FnGuide 퀄리티밸류 지수,20844.02,-68.80,-0.33
20220801,261140,TIGER 우선주,11170,10,0.09,11175.82,11160,11215,11115,18424,205117140,9159400000,9164174687,820000,코스피 우선주 지수,2842.67,-1.19,-0.04
20220801,195930,TIGER 유로스탁스50(합성 H),12810,95,0.75,12892.59,12800,12880,12730,6199,79424510,57645000000,58016653803,4500000,EURO STOXX 50 Index,3706.62,-1.48,-0.04
20220801,225050,TIGER 유로스탁스레버리지(합성 H),7375,135,1.86,7488.6,7360,7420,7310,3490,25750130,10325000000,10484040511,1400000,EURO STOXX 50 Index,3706.62,-1.48,-0.04
20220801,245350,TIGER 유로스탁스배당30,10600,135,1.29,10627.01,10610,10655,10555,3588,38066780,14840000000,14877813103,1400000,Euro STOXX Select Dividend 30,1582.43,-6.75,-0.42
20220801,091220,TIGER 은행,6355,-55,-0.86,6350.39,6420,6420,6330,10633,67659320,10930600000,10922662662,1720000,KRX 은행,616.39,-5.96,-0.96
20220801,307510,TIGER 의료기기,15365,-120,-0.77,15370.87,15485,15485,15325,3502,53848715,6146000000,6148347295,400000,FnGuide 의료기기 지수,1582.64,-12.18,-0.76
20220801,225060,TIGER 이머징마켓MSCI레버리지(합성 H),7920,120,1.54,7828.69,7860,7920,7800,490,3848265,9820800000,9707573794,1240000,MSCI EM Index,995.04,1.26,0.13
20220801,236350,TIGER 인도니프티50레버리지(합성),25420,795,3.23,25272.19,25100,25420,25000,12687,319083660,31012400000,30832072024,1220000,Nifty 50 Index,17340.05,181.80,1.06
20220801,123310,TIGER 인버스,5320,0,0.0,5315.83,5335,5355,5295,1179868,6286844545,78736000000,78674304023,14800000,코스피 200 선물지수,1640.66,2.28,0.14
20220801,195920,TIGER 일본TOPIX(합성 H),16210,105,0.65,16097.12,16150,16275,15995,2046,32897010,10374400000,10302157476,640000,TOPIX,1960.11,19.80,1.02
